scheme,threshold,repeat,query_id,group,latency_us,matched,best_distance,records_examined,bits_compared
simless,6,0,enron_full_344327,verify,26663.908,0,16,413921,105963776
simless,5,0,enron_full_356679,verify,26898.363,0,97,413921,105963776
simless,6,0,enron_full_356679,verify,26898.363,0,97,413921,105963776
simless,4,0,enron_full_356679,verify,26898.363,0,97,413921,105963776
simless,6,0,enron_full_378588,verify,26841.217,1,0,413921,105963776
simless,4,0,enron_full_378588,verify,26841.217,1,0,413921,105963776
simless,5,0,enron_full_378588,verify,26841.217,1,0,413921,105963776
simless,4,0,enron_full_382866,verify,26590.381,1,0,413921,105963776
simless,5,0,enron_full_382866,verify,26590.381,1,0,413921,105963776
simless,6,0,enron_full_382866,verify,26590.381,1,0,413921,105963776
simless,5,0,enron_full_386568,verify,27113.445,0,94,413921,105963776
simless,6,0,enron_full_386568,verify,27113.445,0,94,413921,105963776
simless,4,0,enron_full_386568,verify,27113.445,0,94,413921,105963776
simless,6,0,enron_full_390022,verify,27270.082,0,18,413921,105963776
simless,4,0,enron_full_390022,verify,27270.082,0,18,413921,105963776
simless,5,0,enron_full_390022,verify,27270.082,0,18,413921,105963776
simless,4,0,enron_full_391907,verify,29295.966,1,0,413921,105963776
simless,5,0,enron_full_391907,verify,29295.966,1,0,413921,105963776
simless,6,0,enron_full_391907,verify,29295.966,1,0,413921,105963776
simless,5,0,enron_full_391931,verify,28700.176,1,0,413921,105963776
simless,6,0,enron_full_391931,verify,28700.176,1,0,413921,105963776
simless,4,0,enron_full_391931,verify,28700.176,1,0,413921,105963776
simless,6,0,enron_full_393813,verify,28627.389,1,0,413921,105963776
simless,4,0,enron_full_393813,verify,28627.389,1,0,413921,105963776
simless,5,0,enron_full_393813,verify,28627.389,1,0,413921,105963776
simless,4,0,enron_full_401388,verify,28879.017,1,0,413921,105963776
simless,5,0,enron_full_401388,verify,28879.017,1,0,413921,105963776
simless,6,0,enron_full_401388,verify,28879.017,1,0,413921,105963776
simless,5,0,enron_full_401839,verify,28816.487,0,93,413921,105963776
simless,6,0,enron_full_401839,verify,28816.487,0,93,413921,105963776
simless,4,0,enron_full_401839,verify,28816.487,0,93,413921,105963776
simless,6,0,enron_full_411532,verify,28179.358,0,90,413921,105963776
simless,4,0,enron_full_411532,verify,28179.358,0,90,413921,105963776
simless,5,0,enron_full_411532,verify,28179.358,0,90,413921,105963776
simless,4,0,enron_full_419882,verify,25672.563,0,9,413921,105963776
simless,5,0,enron_full_419882,verify,25672.563,0,9,413921,105963776
simless,6,0,enron_full_419882,verify,25672.563,0,9,413921,105963776
simless,5,0,enron_full_424099,verify,25842.137,1,0,413921,105963776
simless,6,0,enron_full_424099,verify,25842.137,1,0,413921,105963776
simless,4,0,enron_full_424099,verify,25842.137,1,0,413921,105963776
simless,6,0,enron_full_426658,verify,25761.755,0,91,413921,105963776
simless,4,0,enron_full_426658,verify,25761.755,0,91,413921,105963776
simless,5,0,enron_full_426658,verify,25761.755,0,91,413921,105963776
simless,4,0,enron_full_431884,verify,26401.958,0,47,413921,105963776
simless,5,0,enron_full_431884,verify,26401.958,0,47,413921,105963776
simless,6,0,enron_full_431884,verify,26401.958,0,47,413921,105963776
simless,5,0,enron_full_439264,verify,26396.343,1,0,413921,105963776
simless,6,0,enron_full_439264,verify,26396.343,1,0,413921,105963776
simless,4,0,enron_full_439264,verify,26396.343,1,0,413921,105963776
simless,6,0,enron_full_444511,verify,26193.706,1,0,413921,105963776
simless,4,0,enron_full_444511,verify,26193.706,1,0,413921,105963776
simless,5,0,enron_full_444511,verify,26193.706,1,0,413921,105963776
simless,4,0,enron_full_444753,verify,26544.574,0,92,413921,105963776
simless,5,0,enron_full_444753,verify,26544.574,0,92,413921,105963776
simless,6,0,enron_full_444753,verify,26544.574,0,92,413921,105963776
simless,5,0,enron_full_457159,verify,26607.360,1,0,413921,105963776
simless,6,0,enron_full_457159,verify,26607.360,1,0,413921,105963776
simless,4,0,enron_full_457159,verify,26607.360,1,0,413921,105963776
simless,6,0,enron_full_459028,verify,27003.988,0,87,413921,105963776
simless,4,0,enron_full_459028,verify,27003.988,0,87,413921,105963776
simless,5,0,enron_full_459028,verify,27003.988,0,87,413921,105963776
simless,4,0,enron_full_479207,verify,26668.452,1,0,413921,105963776
simless,5,0,enron_full_479207,verify,26668.452,1,0,413921,105963776
simless,6,0,enron_full_479207,verify,26668.452,1,0,413921,105963776
simless,5,0,enron_full_495833,verify,28475.309,0,94,413921,105963776
simless,6,0,enron_full_495833,verify,28475.309,0,94,413921,105963776
simless,4,0,enron_full_495833,verify,28475.309,0,94,413921,105963776
simless,6,0,enron_full_511669,verify,29472.386,0,30,413921,105963776
simless,4,0,enron_full_511669,verify,29472.386,0,30,413921,105963776
simless,5,0,enron_full_511669,verify,29472.386,0,30,413921,105963776
simless,4,0,enron_full_516251,verify,28914.559,0,80,413921,105963776
simless,5,0,enron_full_516251,verify,28914.559,0,80,413921,105963776
simless,6,0,enron_full_516251,verify,28914.559,0,80,413921,105963776
