scheme,threshold,repeat,query_id,group,latency_us,matched,best_distance,records_examined,bits_compared
fuzzydedup,6,1,enron_full_363607,no_exact_ref,6512.257,0,7,153889,9848896
fuzzydedup,4,1,enron_full_363607,no_exact_ref,5281.382,0,5,107991,6911424
fuzzydedup,5,1,enron_full_363607,no_exact_ref,5384.441,0,6,131204,8397056
fuzzydedup,4,1,enron_full_363846,no_exact_ref,6245.807,0,5,141284,9042176
fuzzydedup,5,1,enron_full_363846,no_exact_ref,7135.723,0,6,169864,10871296
fuzzydedup,6,1,enron_full_363846,no_exact_ref,7596.151,0,7,197015,12608960
fuzzydedup,5,1,enron_full_363876,exact_ref,3015.511,1,0,51728,3310784
fuzzydedup,6,1,enron_full_363876,exact_ref,3091.323,1,0,65057,4163840
fuzzydedup,4,1,enron_full_363876,exact_ref,2282.904,1,0,40034,2562368
fuzzydedup,6,1,enron_full_364025,no_exact_ref,6166.864,0,7,153889,9848896
fuzzydedup,4,1,enron_full_364025,no_exact_ref,5268.170,0,5,107991,6911424
fuzzydedup,5,1,enron_full_364025,no_exact_ref,5490.094,0,6,131204,8397056
fuzzydedup,4,1,enron_full_364586,exact_ref,2002.384,1,0,31986,2047296
fuzzydedup,5,1,enron_full_364586,exact_ref,1885.113,1,0,37634,2408768
fuzzydedup,6,1,enron_full_364586,exact_ref,1833.002,1,0,42236,2703296
fuzzydedup,5,1,enron_full_365105,no_exact_ref,3141.935,0,6,73355,4694720
fuzzydedup,6,1,enron_full_365105,no_exact_ref,3448.575,0,7,88518,5665152
fuzzydedup,4,1,enron_full_365105,no_exact_ref,2171.078,0,5,59159,3786176
fuzzydedup,6,1,enron_full_365478,no_exact_ref,7388.130,0,7,180015,11520960
fuzzydedup,4,1,enron_full_365478,no_exact_ref,5898.547,0,5,128135,8200640
fuzzydedup,5,1,enron_full_365478,no_exact_ref,6580.403,0,6,154598,9894272
fuzzydedup,4,1,enron_full_365497,exact_ref,3119.906,1,0,68022,4353600
fuzzydedup,5,1,enron_full_365497,exact_ref,3433.491,1,0,79829,5109248
fuzzydedup,6,1,enron_full_365497,exact_ref,3697.642,1,0,90511,5792896
fuzzydedup,5,1,enron_full_365509,no_exact_ref,2308.741,1,0,50817,3252480
fuzzydedup,6,1,enron_full_365509,no_exact_ref,2249.361,1,0,56465,3613952
fuzzydedup,4,1,enron_full_365509,no_exact_ref,1911.536,1,0,44595,2854272
fuzzydedup,6,1,enron_full_365947,no_exact_ref,7064.139,0,7,184939,11836096
fuzzydedup,4,1,enron_full_365947,no_exact_ref,5530.599,0,5,132999,8511936
fuzzydedup,5,1,enron_full_365947,no_exact_ref,5719.404,0,6,159592,10213888
fuzzydedup,4,1,enron_full_366510,exact_ref,925.030,1,0,17429,1115648
fuzzydedup,5,1,enron_full_366510,exact_ref,816.916,1,0,19244,1231808
fuzzydedup,6,1,enron_full_366510,exact_ref,842.723,1,0,20786,1330496
fuzzydedup,5,1,enron_full_366895,exact_ref,4296.800,1,0,77112,4935360
fuzzydedup,6,1,enron_full_366895,exact_ref,4229.036,1,0,92873,5944064
fuzzydedup,4,1,enron_full_366895,exact_ref,3465.385,1,0,61851,3958656
fuzzydedup,6,1,enron_full_367052,no_exact_ref,6747.970,0,7,169255,10832320
fuzzydedup,4,1,enron_full_367052,no_exact_ref,5180.667,0,5,120641,7721024
fuzzydedup,5,1,enron_full_367052,no_exact_ref,5359.253,0,6,145606,9318784
fuzzydedup,4,1,enron_full_367129,no_exact_ref,3889.227,0,5,95838,6133632
fuzzydedup,5,1,enron_full_367129,no_exact_ref,4476.987,0,6,116994,7487616
fuzzydedup,6,1,enron_full_367129,no_exact_ref,4960.288,0,7,137129,8776256
fuzzydedup,5,1,enron_full_367319,no_exact_ref,6566.696,0,6,169489,10847296
fuzzydedup,6,1,enron_full_367319,no_exact_ref,7827.115,0,7,197034,12610176
fuzzydedup,4,1,enron_full_367319,no_exact_ref,6083.175,0,5,140955,9021120
fuzzydedup,6,1,enron_full_367765,exact_ref,2681.109,1,0,51543,3298944
fuzzydedup,4,1,enron_full_367765,exact_ref,1980.121,1,0,32042,2050880
fuzzydedup,5,1,enron_full_367765,exact_ref,2348.051,1,0,41487,2655360
fuzzydedup,4,1,enron_full_367912,no_exact_ref,3367.535,0,5,69400,4441600
fuzzydedup,5,1,enron_full_367912,no_exact_ref,3410.738,0,6,85290,5458560
fuzzydedup,6,1,enron_full_367912,no_exact_ref,4591.951,0,7,102455,6557120
fuzzydedup,5,1,enron_full_368156,no_exact_ref,2451.399,0,6,50020,3201280
fuzzydedup,6,1,enron_full_368156,no_exact_ref,2878.509,0,7,60498,3871872
fuzzydedup,4,1,enron_full_368156,no_exact_ref,1707.894,0,5,40217,2573888
fuzzydedup,6,1,enron_full_368318,no_exact_ref,6424.535,0,7,169255,10832320
fuzzydedup,4,1,enron_full_368318,no_exact_ref,4998.443,0,5,120641,7721024
fuzzydedup,5,1,enron_full_368318,no_exact_ref,5893.139,0,6,145606,9318784
fuzzydedup,4,1,enron_full_369168,exact_ref,3933.621,1,0,68957,4413440
fuzzydedup,5,1,enron_full_369168,exact_ref,3855.199,1,0,84718,5422144
fuzzydedup,6,1,enron_full_369168,exact_ref,4350.959,1,0,100629,6440448
fuzzydedup,5,1,enron_full_369419,exact_ref,3893.773,1,0,81807,5235840
fuzzydedup,6,1,enron_full_369419,exact_ref,5114.781,1,0,98214,6285888
fuzzydedup,4,1,enron_full_369419,exact_ref,3817.165,1,0,65588,4197824
fuzzydedup,6,1,enron_full_370439,exact_ref,3833.318,1,0,79819,5108608
fuzzydedup,4,1,enron_full_370439,exact_ref,3140.593,1,0,57330,3669312
fuzzydedup,5,1,enron_full_370439,exact_ref,3552.424,1,0,69137,4424960
fuzzydedup,4,1,enron_full_371121,no_exact_ref,2040.507,0,5,40217,2573888
fuzzydedup,5,1,enron_full_371121,no_exact_ref,2967.224,0,6,50020,3201280
fuzzydedup,6,1,enron_full_371121,no_exact_ref,2999.046,0,7,60498,3871872
fuzzydedup,5,1,enron_full_373728,exact_ref,4697.553,1,0,85434,5467968
fuzzydedup,6,1,enron_full_373728,exact_ref,5047.620,1,0,101653,6505984
fuzzydedup,4,1,enron_full_373728,exact_ref,3677.550,1,0,69523,4449664
fuzzydedup,6,1,enron_full_373978,exact_ref,5072.652,1,0,104507,6688640
fuzzydedup,4,1,enron_full_373978,exact_ref,4078.084,1,0,71881,4600576
fuzzydedup,5,1,enron_full_373978,exact_ref,4302.163,1,0,88100,5638592
fuzzydedup,4,1,enron_full_374719,exact_ref,2544.792,1,0,50491,3231616
fuzzydedup,5,1,enron_full_374719,exact_ref,2794.063,1,0,57921,3707136
fuzzydedup,6,1,enron_full_374719,exact_ref,2737.034,1,0,64143,4105344
fuzzydedup,5,1,enron_full_374736,exact_ref,3241.924,1,0,75252,4816320
fuzzydedup,6,1,enron_full_374736,exact_ref,3353.323,1,0,84838,5429824
fuzzydedup,4,1,enron_full_374736,exact_ref,2577.507,1,0,64570,4132672
fuzzydedup,6,1,enron_full_375606,exact_ref,2927.866,1,0,70637,4520960
fuzzydedup,4,1,enron_full_375606,exact_ref,2275.299,1,0,52493,3359744
fuzzydedup,5,1,enron_full_375606,exact_ref,2598.845,1,0,62079,3973248
fuzzydedup,4,1,enron_full_376013,exact_ref,158.812,1,0,1778,113984
fuzzydedup,5,1,enron_full_376013,exact_ref,64.612,1,0,2282,146240
fuzzydedup,6,1,enron_full_376013,exact_ref,81.780,1,0,2759,176768
fuzzydedup,5,1,enron_full_376710,exact_ref,4602.853,1,0,85484,5471168
fuzzydedup,6,1,enron_full_376710,exact_ref,4661.753,1,0,101703,6509184
fuzzydedup,4,1,enron_full_376710,exact_ref,3346.545,1,0,69573,4452864
fuzzydedup,6,1,enron_full_377221,exact_ref,4359.422,1,0,100607,6439040
fuzzydedup,4,1,enron_full_377221,exact_ref,3887.468,1,0,73437,4700160
fuzzydedup,5,1,enron_full_377221,exact_ref,3906.179,1,0,87259,5584768
fuzzydedup,4,1,enron_full_377377,exact_ref,1236.731,1,0,20747,1328000
fuzzydedup,5,1,enron_full_377377,exact_ref,1319.872,1,0,26827,1717120
fuzzydedup,6,1,enron_full_377377,exact_ref,1516.142,1,0,33601,2150656
fuzzydedup,5,1,enron_full_378712,exact_ref,4122.254,1,0,91424,5851328
fuzzydedup,6,1,enron_full_378712,exact_ref,5270.222,1,0,106957,6845440
fuzzydedup,4,1,enron_full_378712,exact_ref,4165.707,1,0,75452,4829120
fuzzydedup,6,1,enron_full_378826,exact_ref,3052.818,1,0,64010,4096832
fuzzydedup,4,1,enron_full_378826,exact_ref,2485.492,1,0,50358,3223104
fuzzydedup,5,1,enron_full_378826,exact_ref,3172.736,1,0,57788,3698624
fuzzydedup,4,1,enron_full_379382,exact_ref,4205.968,1,0,70664,4522688
fuzzydedup,5,1,enron_full_379382,exact_ref,4776.268,1,0,86197,5516800
fuzzydedup,6,1,enron_full_379382,exact_ref,5161.099,1,0,101705,6509312
fuzzydedup,5,1,enron_full_379515,exact_ref,3359.061,1,0,69604,4454848
fuzzydedup,6,1,enron_full_379515,exact_ref,3266.106,1,0,78162,5002560
fuzzydedup,4,1,enron_full_379515,exact_ref,2670.112,1,0,60018,3841344
fuzzydedup,6,1,enron_full_380183,exact_ref,4940.264,1,0,80725,5166592
fuzzydedup,4,1,enron_full_380183,exact_ref,2813.344,1,0,50752,3248320
fuzzydedup,5,1,enron_full_380183,exact_ref,4287.979,1,0,65464,4189888
fuzzydedup,4,1,enron_full_380419,exact_ref,3713.969,1,0,68346,4374336
fuzzydedup,5,1,enron_full_380419,exact_ref,3816.628,1,0,80153,5129984
fuzzydedup,6,1,enron_full_380419,exact_ref,4106.901,1,0,90835,5813632
fuzzydedup,5,1,enron_full_380667,exact_ref,3108.997,1,0,57760,3696832
fuzzydedup,6,1,enron_full_380667,exact_ref,3375.736,1,0,63982,4095040
fuzzydedup,4,1,enron_full_380667,exact_ref,2523.541,1,0,50330,3221312
fuzzydedup,6,1,enron_full_381275,exact_ref,5035.235,1,0,80649,5161728
fuzzydedup,4,1,enron_full_381275,exact_ref,2963.596,1,0,50676,3243456
fuzzydedup,5,1,enron_full_381275,exact_ref,4493.924,1,0,65388,4185024
fuzzydedup,4,1,enron_full_381430,exact_ref,718.731,1,0,8991,575616
fuzzydedup,5,1,enron_full_381430,exact_ref,290.605,1,0,9697,620800
fuzzydedup,6,1,enron_full_381430,exact_ref,276.877,1,0,10256,656576
fuzzydedup,5,1,enron_full_381540,exact_ref,6140.307,1,0,91067,5828480
fuzzydedup,6,1,enron_full_381540,exact_ref,5062.242,1,0,105450,6748992
fuzzydedup,4,1,enron_full_381540,exact_ref,4410.180,1,0,75559,4835968
fuzzydedup,6,1,enron_full_381912,exact_ref,1244.722,1,0,13395,857472
fuzzydedup,4,1,enron_full_381912,exact_ref,757.047,1,0,8358,535104
fuzzydedup,5,1,enron_full_381912,exact_ref,765.351,1,0,10709,685568
fuzzydedup,4,1,enron_full_382401,no_exact_ref,5764.877,0,5,121972,7806208
fuzzydedup,5,1,enron_full_382401,no_exact_ref,6512.377,0,6,147636,9448704
fuzzydedup,6,1,enron_full_382401,no_exact_ref,7727.249,0,7,172289,11026496
fuzzydedup,5,1,enron_full_382476,exact_ref,3306.694,1,0,69634,4456768
fuzzydedup,6,1,enron_full_382476,exact_ref,2834.222,1,0,78192,5004480
fuzzydedup,4,1,enron_full_382476,exact_ref,2438.506,1,0,60048,3843264
fuzzydedup,6,1,enron_full_382877,exact_ref,5004.061,1,0,99233,6351104
fuzzydedup,4,1,enron_full_382877,exact_ref,3517.766,1,0,68192,4364480
fuzzydedup,5,1,enron_full_382877,exact_ref,4150.112,1,0,83725,5358592
fuzzydedup,4,1,enron_full_384162,no_exact_ref,5262.873,0,5,120641,7721024
fuzzydedup,5,1,enron_full_384162,no_exact_ref,5493.097,0,6,145606,9318784
fuzzydedup,6,1,enron_full_384162,no_exact_ref,6336.611,0,7,169255,10832320
fuzzydedup,5,1,enron_full_384461,exact_ref,1503.940,1,0,30232,1935040
fuzzydedup,6,1,enron_full_384461,exact_ref,2562.927,1,0,37684,2411968
fuzzydedup,4,1,enron_full_384461,exact_ref,1308.624,1,0,23458,1501504
fuzzydedup,6,1,enron_full_384653,exact_ref,2901.866,1,0,63047,4035200
fuzzydedup,4,1,enron_full_384653,exact_ref,1961.799,1,0,40302,2579520
fuzzydedup,5,1,enron_full_384653,exact_ref,2540.824,1,0,51353,3286784
fuzzydedup,4,1,enron_full_384988,exact_ref,2386.055,1,0,50649,3241728
fuzzydedup,5,1,enron_full_384988,exact_ref,2406.671,1,0,58079,3717248
fuzzydedup,6,1,enron_full_384988,exact_ref,2797.723,1,0,64301,4115456
fuzzydedup,5,1,enron_full_385098,exact_ref,691.630,1,0,9739,623488
fuzzydedup,6,1,enron_full_385098,exact_ref,285.424,1,0,10298,659264
fuzzydedup,4,1,enron_full_385098,exact_ref,293.999,1,0,9033,578304
fuzzydedup,6,1,enron_full_385839,exact_ref,3137.145,1,0,63022,4033600
fuzzydedup,4,1,enron_full_385839,exact_ref,1866.694,1,0,40277,2577920
fuzzydedup,5,1,enron_full_385839,exact_ref,2581.868,1,0,51328,3285184
fuzzydedup,4,1,enron_full_386188,no_exact_ref,2616.926,0,5,56325,3604800
fuzzydedup,5,1,enron_full_386188,no_exact_ref,3081.819,0,6,69703,4460992
fuzzydedup,6,1,enron_full_386188,no_exact_ref,3846.055,0,7,83781,5361984
fuzzydedup,5,1,enron_full_386616,no_exact_ref,5529.694,0,6,136629,8744320
fuzzydedup,6,1,enron_full_386616,no_exact_ref,5977.165,0,7,159258,10192576
fuzzydedup,4,1,enron_full_386616,no_exact_ref,4704.541,0,5,113227,7246528
fuzzydedup,6,1,enron_full_386731,no_exact_ref,6759.023,0,7,163334,10453376
fuzzydedup,4,1,enron_full_386731,no_exact_ref,5206.223,0,5,115506,7392384
fuzzydedup,5,1,enron_full_386731,no_exact_ref,6474.285,0,6,139663,8938432
fuzzydedup,4,1,enron_full_387578,exact_ref,3573.041,1,0,74047,4739200
fuzzydedup,5,1,enron_full_387578,exact_ref,4641.581,1,0,90454,5789248
fuzzydedup,6,1,enron_full_387578,exact_ref,5038.379,1,0,106426,6811456
fuzzydedup,5,1,enron_full_387701,no_exact_ref,6768.156,0,6,159592,10213888
fuzzydedup,6,1,enron_full_387701,no_exact_ref,7637.080,0,7,184939,11836096
fuzzydedup,4,1,enron_full_387701,no_exact_ref,5856.344,0,5,132999,8511936
fuzzydedup,6,1,enron_full_387952,no_exact_ref,6495.995,0,7,159258,10192512
fuzzydedup,4,1,enron_full_387952,no_exact_ref,5031.590,0,5,113227,7246528
fuzzydedup,5,1,enron_full_387952,no_exact_ref,5814.562,0,6,136629,8744256
fuzzydedup,4,1,enron_full_388565,exact_ref,3146.542,1,0,53097,3398400
fuzzydedup,5,1,enron_full_388565,exact_ref,3188.948,1,0,67294,4307008
fuzzydedup,6,1,enron_full_388565,exact_ref,4716.501,1,0,82006,5248576
fuzzydedup,5,1,enron_full_388921,exact_ref,2498.607,1,0,51229,3278848
fuzzydedup,6,1,enron_full_388921,exact_ref,2512.276,1,0,56877,3640320
fuzzydedup,4,1,enron_full_388921,exact_ref,2144.736,1,0,45007,2880640
fuzzydedup,6,1,enron_full_390158,exact_ref,4863.071,1,6,103917,6653184
fuzzydedup,4,1,enron_full_390158,exact_ref,4018.908,1,0,78775,5043072
fuzzydedup,5,1,enron_full_390158,exact_ref,4461.905,1,0,93158,5964096
fuzzydedup,4,1,enron_full_391047,exact_ref,3732.467,1,0,65573,4196864
fuzzydedup,5,1,enron_full_391047,exact_ref,5102.663,1,0,81980,5246912
fuzzydedup,6,1,enron_full_391047,exact_ref,5142.010,1,0,97952,6269120
fuzzydedup,5,1,enron_full_391217,no_exact_ref,6368.331,0,6,160514,10272896
fuzzydedup,6,1,enron_full_391217,no_exact_ref,7556.868,0,7,186103,11910592
fuzzydedup,4,1,enron_full_391217,no_exact_ref,6156.765,0,5,133491,8543424
fuzzydedup,6,1,enron_full_391486,no_exact_ref,1472.055,0,7,31685,2027840
fuzzydedup,4,1,enron_full_391486,no_exact_ref,949.741,0,5,19159,1226176
fuzzydedup,5,1,enron_full_391486,no_exact_ref,1171.930,0,6,25187,1611968
fuzzydedup,4,1,enron_full_391746,no_exact_ref,938.143,0,5,19159,1226176
fuzzydedup,5,1,enron_full_391746,no_exact_ref,1195.263,0,6,25187,1611968
fuzzydedup,6,1,enron_full_391746,no_exact_ref,1424.288,0,7,31685,2027840
fuzzydedup,5,1,enron_full_392955,exact_ref,890.911,1,0,15730,1006912
fuzzydedup,6,1,enron_full_392955,exact_ref,843.352,1,0,16845,1078272
fuzzydedup,4,1,enron_full_392955,exact_ref,860.522,1,0,14188,908224
fuzzydedup,6,1,enron_full_393136,no_exact_ref,4425.520,0,7,92448,5916672
fuzzydedup,4,1,enron_full_393136,no_exact_ref,2844.273,0,5,62545,4002880
fuzzydedup,5,1,enron_full_393136,no_exact_ref,3530.954,0,6,77432,4955648
fuzzydedup,4,1,enron_full_393487,exact_ref,3984.698,1,0,74432,4763840
fuzzydedup,5,1,enron_full_393487,exact_ref,4356.505,1,0,90839,5813888
fuzzydedup,6,1,enron_full_393487,exact_ref,4659.794,1,0,106811,6836096
fuzzydedup,5,1,enron_full_394271,exact_ref,3658.303,1,0,84904,5434048
fuzzydedup,6,1,enron_full_394271,exact_ref,4029.317,1,0,96711,6189696
fuzzydedup,4,1,enron_full_394271,exact_ref,3247.950,1,0,71556,4579776
fuzzydedup,6,1,enron_full_394331,exact_ref,2561.334,1,0,57165,3658752
fuzzydedup,4,1,enron_full_394331,exact_ref,2256.073,1,0,45295,2899072
fuzzydedup,5,1,enron_full_394331,exact_ref,2120.338,1,0,51517,3297280
fuzzydedup,4,1,enron_full_394348,exact_ref,4060.178,1,0,66497,4256000
fuzzydedup,5,1,enron_full_394348,exact_ref,4146.710,1,0,82258,5264704
fuzzydedup,6,1,enron_full_394348,exact_ref,4979.161,1,0,98169,6283008
fuzzydedup,5,1,enron_full_394407,no_exact_ref,7243.257,0,6,169489,10847296
fuzzydedup,6,1,enron_full_394407,no_exact_ref,7947.633,0,7,197034,12610176
fuzzydedup,4,1,enron_full_394407,no_exact_ref,6332.875,0,5,140955,9021120
fuzzydedup,6,1,enron_full_395301,exact_ref,4553.111,1,0,87960,5629632
fuzzydedup,4,1,enron_full_395301,exact_ref,2699.308,1,0,57987,3711360
fuzzydedup,5,1,enron_full_395301,exact_ref,4273.232,1,0,72699,4652928
fuzzydedup,4,1,enron_full_395725,no_exact_ref,3494.979,0,5,77883,4984512
fuzzydedup,5,1,enron_full_395725,no_exact_ref,4153.725,0,6,95188,6092032
fuzzydedup,6,1,enron_full_395725,no_exact_ref,4298.358,0,7,112519,7201216
fuzzydedup,5,1,enron_full_396292,exact_ref,3676.715,1,0,84819,5428864
fuzzydedup,6,1,enron_full_396292,exact_ref,4047.814,1,0,96626,6184512
fuzzydedup,4,1,enron_full_396292,exact_ref,3303.394,1,0,71471,4574592
fuzzydedup,6,1,enron_full_396812,exact_ref,1492.986,1,0,32260,2064832
fuzzydedup,4,1,enron_full_396812,exact_ref,1191.746,1,0,26923,1723264
fuzzydedup,5,1,enron_full_396812,exact_ref,1222.951,1,0,29871,1911936
fuzzydedup,4,1,enron_full_397391,exact_ref,979.998,1,0,13107,839040
fuzzydedup,5,1,enron_full_397391,exact_ref,1033.379,1,0,16943,1084544
fuzzydedup,6,1,enron_full_397391,exact_ref,1102.351,1,0,21139,1353088
fuzzydedup,5,1,enron_full_397879,exact_ref,3309.611,1,0,67453,4317184
fuzzydedup,6,1,enron_full_397879,exact_ref,4568.883,1,0,82165,5258752
fuzzydedup,4,1,enron_full_397879,exact_ref,2728.810,1,0,53256,3408576
fuzzydedup,6,1,enron_full_398718,exact_ref,4335.381,1,0,82193,5260544
fuzzydedup,4,1,enron_full_398718,exact_ref,2691.358,1,0,53284,3410368
fuzzydedup,5,1,enron_full_398718,exact_ref,2912.935,1,0,67481,4318976
fuzzydedup,4,1,enron_full_399591,no_exact_ref,6335.859,0,5,139973,8958272
fuzzydedup,5,1,enron_full_399591,no_exact_ref,6748.735,0,6,168810,10803904
fuzzydedup,6,1,enron_full_399591,no_exact_ref,7789.398,0,7,194887,12472832
fuzzydedup,5,1,enron_full_399779,no_exact_ref,7024.506,0,6,169864,10871296
fuzzydedup,6,1,enron_full_399779,no_exact_ref,8037.587,0,7,197015,12608960
fuzzydedup,4,1,enron_full_399779,no_exact_ref,6184.134,0,5,141284,9042176
fuzzydedup,6,1,enron_full_399917,no_exact_ref,8144.893,0,7,197015,12608960
fuzzydedup,4,1,enron_full_399917,no_exact_ref,6190.842,0,5,141284,9042176
fuzzydedup,5,1,enron_full_399917,no_exact_ref,6738.255,0,6,169864,10871296
fuzzydedup,4,1,enron_full_400523,exact_ref,3681.596,1,0,62417,3994880
fuzzydedup,5,1,enron_full_400523,exact_ref,3829.507,1,0,76239,4879488
fuzzydedup,6,1,enron_full_400523,exact_ref,3737.824,1,0,89587,5733760
fuzzydedup,5,1,enron_full_401763,no_exact_ref,6402.949,0,6,168125,10760000
fuzzydedup,6,1,enron_full_401763,no_exact_ref,7750.063,0,7,194644,12457216
fuzzydedup,4,1,enron_full_401763,no_exact_ref,6574.738,0,5,139516,8929024
fuzzydedup,6,1,enron_full_401798,no_exact_ref,8708.493,0,7,186103,11910592
fuzzydedup,4,1,enron_full_401798,no_exact_ref,6684.182,0,5,133491,8543424
fuzzydedup,5,1,enron_full_401798,no_exact_ref,7819.323,0,6,160514,10272896
fuzzydedup,4,1,enron_full_402233,exact_ref,2526.467,1,0,47516,3041216
fuzzydedup,5,1,enron_full_402233,exact_ref,2412.620,1,0,53738,3439424
fuzzydedup,6,1,enron_full_402233,exact_ref,2495.222,1,0,59386,3800896
fuzzydedup,5,1,enron_full_402310,exact_ref,3899.624,1,0,85045,5443072
fuzzydedup,6,1,enron_full_402310,exact_ref,4251.746,1,0,96852,6198720
fuzzydedup,4,1,enron_full_402310,exact_ref,3504.333,1,0,71697,4588800
fuzzydedup,6,1,enron_full_403001,exact_ref,5277.118,1,0,107773,6897664
fuzzydedup,4,1,enron_full_403001,exact_ref,4069.264,1,0,76732,4911040
fuzzydedup,5,1,enron_full_403001,exact_ref,4810.046,1,0,92265,5905152
fuzzydedup,4,1,enron_full_403036,exact_ref,3892.387,1,0,74812,4788160
fuzzydedup,5,1,enron_full_403036,exact_ref,4748.272,1,0,91219,5838208
fuzzydedup,6,1,enron_full_403036,exact_ref,4921.014,1,0,107191,6860416
fuzzydedup,5,1,enron_full_403180,exact_ref,4063.995,1,0,85244,5455808
fuzzydedup,6,1,enron_full_403180,exact_ref,4262.128,1,0,97051,6211456
fuzzydedup,4,1,enron_full_403180,exact_ref,3484.340,1,0,71896,4601536
fuzzydedup,6,1,enron_full_404066,exact_ref,201.469,1,0,3457,221440
fuzzydedup,4,1,enron_full_404066,exact_ref,62.045,1,0,2222,142400
fuzzydedup,5,1,enron_full_404066,exact_ref,71.945,1,0,2821,180736
fuzzydedup,4,1,enron_full_405218,exact_ref,1406.083,1,0,25815,1652352
fuzzydedup,5,1,enron_full_405218,exact_ref,1390.346,1,0,28763,1841024
fuzzydedup,6,1,enron_full_405218,exact_ref,1461.023,1,0,31152,1993920
fuzzydedup,5,1,enron_full_405288,exact_ref,3898.357,1,0,87980,5630912
fuzzydedup,6,1,enron_full_405288,exact_ref,4777.830,1,0,101328,6485184
fuzzydedup,4,1,enron_full_405288,exact_ref,4125.081,1,0,74158,4746304
fuzzydedup,6,1,enron_full_405421,exact_ref,3384.552,1,0,72253,4624384
fuzzydedup,4,1,enron_full_405421,exact_ref,2626.878,1,0,56265,3601152
fuzzydedup,5,1,enron_full_405421,exact_ref,2571.733,1,0,64823,4148864
fuzzydedup,4,1,enron_full_406531,exact_ref,3833.712,1,0,66617,4263680
fuzzydedup,5,1,enron_full_406531,exact_ref,3585.019,1,0,82378,5272384
fuzzydedup,6,1,enron_full_406531,exact_ref,4688.213,1,0,98289,6290688
fuzzydedup,5,1,enron_full_407210,exact_ref,1305.903,1,0,23917,1530880
fuzzydedup,6,1,enron_full_407210,exact_ref,1108.037,1,0,25732,1647040
fuzzydedup,4,1,enron_full_407210,exact_ref,854.105,1,0,21528,1377984
fuzzydedup,6,1,enron_full_407416,exact_ref,6449.998,1,0,91625,5864192
fuzzydedup,4,1,enron_full_407416,exact_ref,9152.760,1,0,69136,4424896
fuzzydedup,5,1,enron_full_407416,exact_ref,7719.216,1,0,80943,5180544
fuzzydedup,4,1,enron_full_407459,exact_ref,914.519,1,0,4336,277696
fuzzydedup,5,1,enron_full_407459,exact_ref,300.628,1,0,4716,302016
fuzzydedup,6,1,enron_full_407459,exact_ref,305.143,1,0,4992,319680
fuzzydedup,5,1,enron_full_407590,exact_ref,180.775,1,0,1610,103232
fuzzydedup,6,1,enron_full_407590,exact_ref,178.901,1,0,1699,108928
fuzzydedup,4,1,enron_full_407590,exact_ref,153.350,1,0,1526,97856
fuzzydedup,6,1,enron_full_407747,exact_ref,6130.447,1,0,107752,6896320
fuzzydedup,4,1,enron_full_407747,exact_ref,4624.057,1,0,76711,4909696
fuzzydedup,5,1,enron_full_407747,exact_ref,4554.999,1,0,92244,5903808
fuzzydedup,4,1,enron_full_408988,exact_ref,3999.307,1,0,64901,4153856
fuzzydedup,5,1,enron_full_408988,exact_ref,4631.155,1,0,80434,5147968
fuzzydedup,6,1,enron_full_408988,exact_ref,5533.258,1,0,95942,6140480
fuzzydedup,5,1,enron_full_409260,exact_ref,2114.035,1,0,27023,1729664
fuzzydedup,6,1,enron_full_409260,exact_ref,1730.345,1,0,33797,2163200
fuzzydedup,4,1,enron_full_409260,exact_ref,1295.880,1,0,20943,1340544
fuzzydedup,6,1,enron_full_409276,exact_ref,4573.034,1,0,101334,6485568
fuzzydedup,4,1,enron_full_409276,exact_ref,3528.216,1,0,74164,4746688
fuzzydedup,5,1,enron_full_409276,exact_ref,3513.651,1,0,87986,5631296
fuzzydedup,4,1,enron_full_409720,exact_ref,2508.037,1,0,60860,3895232
fuzzydedup,5,1,enron_full_409720,exact_ref,3046.112,1,0,70446,4508736
fuzzydedup,6,1,enron_full_409720,exact_ref,3126.587,1,0,79004,5056448
fuzzydedup,5,1,enron_full_409761,exact_ref,3613.726,1,0,85155,5450112
fuzzydedup,6,1,enron_full_409761,exact_ref,5115.918,1,0,96962,6205760
fuzzydedup,4,1,enron_full_409761,exact_ref,3660.753,1,0,71807,4595840
fuzzydedup,6,1,enron_full_410980,no_exact_ref,6180.353,0,7,123332,7893248
fuzzydedup,4,1,enron_full_410980,no_exact_ref,3721.111,0,5,84127,5384128
fuzzydedup,5,1,enron_full_410980,no_exact_ref,4200.093,0,6,103384,6616576
fuzzydedup,4,1,enron_full_411073,no_exact_ref,4820.221,0,5,105124,6727936
fuzzydedup,5,1,enron_full_411073,no_exact_ref,5179.588,0,6,126879,8120256
fuzzydedup,6,1,enron_full_411073,no_exact_ref,6903.336,0,7,148499,9503936
fuzzydedup,5,1,enron_full_411853,exact_ref,3390.218,1,0,62467,3998208
fuzzydedup,6,1,enron_full_411853,exact_ref,3504.832,1,0,76664,4906816
fuzzydedup,4,1,enron_full_411853,exact_ref,2679.486,1,0,49138,3145024
fuzzydedup,6,1,enron_full_412435,exact_ref,4474.390,1,0,88562,5668160
fuzzydedup,4,1,enron_full_412435,exact_ref,2772.191,1,0,58589,3749888
fuzzydedup,5,1,enron_full_412435,exact_ref,4342.862,1,0,73301,4691456
fuzzydedup,4,1,enron_full_412836,exact_ref,4292.323,1,0,70320,4500672
